,Date,Time (hrs),Sun Az°,Sun Altitude°,Sun Distance AU,Air Mass,Ext. Factor,Sun-panels angle°,Solar constant W/m²,Ext. Radiation W/m²,DNI (clear sky) W/m²,Direct Insolation W/m²
4011,2021-09-25,11,-85.71368593876863,60.81274365936391,1.0029260367301887,1.144884521351506,1.420373338501166,35.343044283322484,1361.5,1353.5672362754042,952.9658151030501,777.3372990881484
4012,2021-09-25,12,-80.9034799885333,75.7157429645124,1.0029142860441205,1.0317975527245145,1.3885211987647783,25.193835439597656,1361.5,1353.5989547124925,974.8493259711465,882.1146953419151
4013,2021-09-25,13,21.370899428603042,87.53804585666953,1.002902533732027,1.0009213104911399,1.379821204173573,21.12531833530925,1361.5,1353.630678653827,981.0188990859637,915.0889013810075
4014,2021-09-25,14,81.81698632286391,73.93765237831441,1.0028907798000977,1.0404892271709978,1.3909699505399948,26.159920927826413,1361.5,1353.662408083214,973.1787574258541,873.4931267385804
4015,2021-09-25,15,85.85468500677892,59.0193632828134,1.0028790242541303,1.1657512071402745,1.4262490467379223,36.716210402859396,1361.5,1353.6941429855146,949.1288678380868,760.8278974349247
4016,2021-09-25,16,87.31631635828623,44.05144090617352,1.002867267099924,1.4359638040492213,1.5023272845505264,49.346485500989054,1361.5,1353.7258833455865,901.0858667527966,587.042210144588
4017,2021-09-25,17,88.10038307351448,29.075533529137623,1.0028555083436714,2.0486454233831544,1.675347703622808,62.774102674390605,1361.5,1353.7576291472192,808.0457723610594,369.6808526656686
4018,2021-09-25,18,88.61112831933787,14.116575665701733,1.0028437479911747,4.0196306493766025,2.25273527528967,76.51612577161985,1361.5,1353.789380375258,600.9536030376138,140.12536316326995
4019,2021-09-25,19,88.98835563466854,-0.3078121354523567,1.0028319860482358,35.11584122037698,34.470192919883736,89.88074881334674,1361.5,1353.8211370145439,39.27512503806173,0.08174427375015979
4020,2021-09-26,5,-89.38595044633912,-29.09402382232356,1.002714280458946,inf,inf,90.0,1361.5,1354.1389975871389,0.0,0.0
4021,2021-09-26,6,-89.09024549095452,-14.128943598647998,1.002702501414689,inf,inf,90.0,1361.5,1354.170812720436,0.0,0.0
4022,2021-09-26,7,-88.74913027987807,1.299226221835902,1.0026907208512885,21.603160193225836,11.712718962306582,88.31087353796815,1361.5,1354.2026330783938,115.61812739095305,3.408023286618373
4023,2021-09-26,8,-88.31799949954124,15.981691139893192,1.002678938774956,3.5761323170717976,2.1187258745630704,74.69886477708549,1361.5,1354.2344586447202,639.1739841870739,168.67300397657627
4024,2021-09-26,9,-87.71671126924097,30.942224178528676,1.0026671551915118,1.937373668219878,1.6438192836798942,60.957658669045635,1361.5,1354.2662894041766,823.853511666126,399.9444886173987
4025,2021-09-26,10,-86.76249497798653,45.912453791350416,1.0026553701067753,1.390288619225212,1.4894656971286044,47.560786578864686,1361.5,1354.2981253415267,909.2509669422706,613.5694908951615
4026,2021-09-26,11,-84.90276498023779,60.866240061092995,1.002643583526963,1.1442905678681548,1.420206085417372,35.03276352615915,1361.5,1354.3299664404578,953.6150987850792,780.8428546544085
4027,2021-09-26,12,-79.28801708840801,75.73335413265505,1.002631795457897,1.0317171303159829,1.388498540338529,24.818501176119515,1361.5,1354.3618126857214,975.4146463528259,885.3272881847446
4028,2021-09-26,13,20.132012025225453,87.14347360816373,1.0026200059054005,1.0012404911408062,1.3799111485840259,20.74001271579563,1361.5,1354.3936640620625,981.5078785701908,917.9031766987648
4029,2021-09-26,14,80.48059339275868,73.79257432549424,1.0026082148756938,1.0412491046376298,1.3911840289126196,25.89270797375309,1361.5,1354.4255205531524,973.5775371226778,875.843362677534
4030,2021-09-26,15,85.11532133874678,58.90266724234205,1.0025964223746036,1.167175105635823,1.426649979119544,36.55056716149107,1361.5,1354.4573821437245,949.397120504377,762.6806876834554
4031,2021-09-26,16,86.78218905268446,43.94510509426844,1.002584628407956,1.438710384168936,1.5031007546556434,49.23606732518065,1361.5,1354.4892488185085,901.1300437599864,588.3874111675964
4032,2021-09-26,17,87.65929322759217,28.974740834400393,1.0025728329819743,2.0550794098914067,1.6771727373759036,62.69208415809362,1361.5,1354.5211205611622,807.6217138375619,370.5144867305746
4033,2021-09-26,18,88.2125979761746,14.019601335806952,1.0025610361024877,4.04577559755354,2.260725808952315,76.44680603328041,1361.5,1354.552997356404,599.167308123997,140.41367287127642
4034,2021-09-26,19,88.60100354426103,-0.38678494722369067,1.0025492377753278,36.06191867330442,37.567136951180615,89.79942994278143,1361.5,1354.5848791889434,36.057708655020974,0.12622364123357185
4035,2021-09-27,5,-88.9393890829224,-29.01390701696236,1.0024311762023497,inf,inf,90.0,1361.5,1354.9039710985626,0.0,0.0
4036,2021-09-27,6,-88.68738365158222,-14.050878858126003,1.0024193623461946,inf,inf,90.0,1361.5,1354.9359073031922,0.0,0.0
4037,2021-09-27,7,-88.35777735127353,1.3677293897887477,1.0024075471140026,21.21037120866077,11.354560356491524,88.09259677047095,1361.5,1354.9678483569949,119.33248015035169,3.971900193659083
4038,2021-09-27,8,-87.91041794337326,16.05441813710377,1.002395730512014,3.5608533806783784,2.1141589990195566,74.47128498048244,1361.5,1354.9997942435475,640.9166930547466,171.58704176200553
4039,2021-09-27,9,-87.2588810639352,31.01077503092747,1.0023839125460747,1.9335540213325701,1.6427380933888156,60.71824157479272,1361.5,1355.0317449474903,824.8617052230073,403.44380403862766
